Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Senior_Type,Chrome 121.0.0.0,,,19-02-2024 10:21:58,19-02-2024 10:26:01,4m - 2.391s,PASSED
,,,,,,,
Test Cases/Senior_TestCases/TC01_CreateProfile_Type,Chrome 121.0.0.0,,,19-02-2024 10:21:59,19-02-2024 10:24:03,2m - 4.243s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Senior_SignUp""), [""username"":UserName, ""email"":Email, ""zipcode"":ZipCode, ""password"":Password], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,19-02-2024 10:21:59,19-02-2024 10:22:08,8.278s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Expectations_From_Companion""), 0)",Chrome 121.0.0.0,,,19-02-2024 10:22:08,19-02-2024 10:22:19,11.029s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Select the button of your choice to create your profile""), 0)",Chrome 121.0.0.0,,,19-02-2024 10:22:19,19-02-2024 10:22:19,0.056s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_We are excited""), 0)",Chrome 121.0.0.0,,,19-02-2024 10:22:19,19-02-2024 10:22:19,0.093s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 121.0.0.0,,,19-02-2024 10:22:19,19-02-2024 10:23:08,48.931s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 121.0.0.0,,,19-02-2024 10:23:08,19-02-2024 10:23:08,0.432s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 121.0.0.0,,,19-02-2024 10:23:08,19-02-2024 10:23:10,1.458s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 121.0.0.0,,,19-02-2024 10:23:10,19-02-2024 10:23:10,0.094s,PASSED
"click(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""))",Chrome 121.0.0.0,,,19-02-2024 10:23:10,19-02-2024 10:23:10,0.132s,PASSED
delay(20),Chrome 121.0.0.0,,,19-02-2024 10:23:10,19-02-2024 10:23:30,20.025s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 121.0.0.0,,,19-02-2024 10:23:30,19-02-2024 10:23:30,0.208s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 121.0.0.0,,,19-02-2024 10:23:30,19-02-2024 10:23:30,0.272s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 121.0.0.0,,,19-02-2024 10:23:30,19-02-2024 10:23:31,0.623s,PASSED
"FamilyAndCommunity = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Family_And_Community_Involvement""), ""value"")",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.180s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""FAMILYANDCOMMUNITY"", FamilyAndCommunity, FamilyAndCommunityNew)",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.019s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.141s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.004s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.117s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:31,0.009s,PASSED
"Others = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Health""), ""value"")",Chrome 121.0.0.0,,,19-02-2024 10:23:31,19-02-2024 10:23:32,0.258s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""OTHERS"", Others, OtherNew)",Chrome 121.0.0.0,,,19-02-2024 10:23:32,19-02-2024 10:23:32,0.012s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""), 65)",Chrome 121.0.0.0,,,19-02-2024 10:23:32,19-02-2024 10:23:32,0.105s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""))",Chrome 121.0.0.0,,,19-02-2024 10:23:32,19-02-2024 10:23:34,2.320s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/Clock_categoryToCalender""), 10)",Chrome 121.0.0.0,,,19-02-2024 10:23:34,19-02-2024 10:23:36,1.729s,PASSED
"scrollToElement(findTestObject(""Calendar_page/Input_Start_Date""), 0)",Chrome 121.0.0.0,,,19-02-2024 10:23:36,19-02-2024 10:23:36,0.175s,PASSED
"click(findTestObject(""Calendar_page/Input_Start_Date""))",Chrome 121.0.0.0,,,19-02-2024 10:23:36,19-02-2024 10:23:36,0.213s,PASSED
delay(3),Chrome 121.0.0.0,,,19-02-2024 10:23:36,19-02-2024 10:23:39,3.009s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_20""))",Chrome 121.0.0.0,,,19-02-2024 10:23:39,19-02-2024 10:23:39,0.226s,PASSED
delay(3),Chrome 121.0.0.0,,,19-02-2024 10:23:39,19-02-2024 10:23:43,3.018s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 121.0.0.0,,,19-02-2024 10:23:43,19-02-2024 10:23:43,0.212s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_23""))",Chrome 121.0.0.0,,,19-02-2024 10:23:43,19-02-2024 10:23:43,0.100s,PASSED
delay(2),Chrome 121.0.0.0,,,19-02-2024 10:23:43,19-02-2024 10:23:45,2.016s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_24""))",Chrome 121.0.0.0,,,19-02-2024 10:23:45,19-02-2024 10:23:45,0.002s,NOT_RUN
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 121.0.0.0,,,19-02-2024 10:23:45,19-02-2024 10:23:45,0.159s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 121.0.0.0,,,19-02-2024 10:23:45,19-02-2024 10:23:45,0.154s,PASSED
delay(2),Chrome 121.0.0.0,,,19-02-2024 10:23:45,19-02-2024 10:23:47,2.013s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 121.0.0.0,,,19-02-2024 10:23:47,19-02-2024 10:23:47,0.169s,PASSED
