Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Senior_Speak,Chrome 121.0.0.0,,,06-02-2024 10:41:44,06-02-2024 10:44:27,2m - 42.692s,ERROR
,,,,,,,
Test Cases/Senior_TestCases/TC02_CreateProfile_Speak,Chrome 121.0.0.0,,,06-02-2024 10:41:45,06-02-2024 10:44:25,2m - 40.723s,ERROR
"callTestCase(findTestCase(""Common_TestCases/Senior_SignUp""), [""username"":UserName, ""zipcode"":ZipCode, ""email"":Email, ""password"":Password], STOP_ON_FAILURE)",Chrome 121.0.0.0,,,06-02-2024 10:41:45,06-02-2024 10:41:55,9.610s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_Select the button of your choice to create your profile""), 10)",Chrome 121.0.0.0,,,06-02-2024 10:41:55,06-02-2024 10:42:01,6.743s,PASSED
"verifyElementPresent(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Text_We are excited""), 10)",Chrome 121.0.0.0,,,06-02-2024 10:42:01,06-02-2024 10:42:02,0.072s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Click_Record""), 67)",Chrome 121.0.0.0,,,06-02-2024 10:42:02,06-02-2024 10:42:52,50.528s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Click_Record""))",Chrome 121.0.0.0,,,06-02-2024 10:42:52,06-02-2024 10:42:52,0.162s,PASSED
try,Chrome 121.0.0.0,,,06-02-2024 10:42:52,06-02-2024 10:43:10,17.551s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Stop""))",Chrome 121.0.0.0,,,06-02-2024 10:43:10,06-02-2024 10:43:10,0.127s,PASSED
"scrollToElement(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 0)",Chrome 121.0.0.0,,,06-02-2024 10:43:10,06-02-2024 10:43:10,0.122s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""), 60)",Chrome 121.0.0.0,,,06-02-2024 10:43:10,06-02-2024 10:43:25,14.612s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_Next""))",Chrome 121.0.0.0,,,06-02-2024 10:43:25,06-02-2024 10:43:25,0.107s,PASSED
delay(20),Chrome 121.0.0.0,,,06-02-2024 10:43:25,06-02-2024 10:43:45,20.026s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/txt_1-2 minutes""), 180)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.113s,PASSED
"Education = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Educational_Info""), ""value"")",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.098s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EDUCATION"", Education, EducationNew)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.098s,PASSED
"FamilyAndCommunity = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Family_And_Community_Involvement""), ""value"")",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.113s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""FAMILYANDCOMMUNITY"", FamilyAndCommunity, FamilyAndCommunityNew)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.003s,PASSED
"Hobbies = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Hobbies""), ""value"")",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.065s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""HOBBIES"", Hobbies, HobbiesNew)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.004s,PASSED
"Expectations = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_expectation""), ""value"")",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.063s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""EXPECTATIONS"", Expectations, ExpectationsNew)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.003s,PASSED
"Others = getAttribute(findTestObject(""Category_View_Page/Category_View_Page_Objects/Input_Edit_Appropriate_Health""), ""value"")",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.074s,PASSED
"validateText.ValidateText.calculateAndPrintPercentageMatch(""OTHERS"", Others, OtherNew)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:45,0.002s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""), 65)",Chrome 121.0.0.0,,,06-02-2024 10:43:45,06-02-2024 10:43:46,0.075s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Next""))",Chrome 121.0.0.0,,,06-02-2024 10:43:46,06-02-2024 10:43:48,2.237s,PASSED
"waitForElementNotPresent(findTestObject(""WaitingPage/Waiting_Page/Clock_categoryToCalender""), 10)",Chrome 121.0.0.0,,,06-02-2024 10:43:48,06-02-2024 10:43:48,0.082s,PASSED
"scrollToElement(findTestObject(""Calendar_page/Input_Start_Date""), 0)",Chrome 121.0.0.0,,,06-02-2024 10:43:48,06-02-2024 10:43:59,11.050s,PASSED
"click(findTestObject(""Calendar_page/Input_Start_Date""))",Chrome 121.0.0.0,,,06-02-2024 10:43:59,06-02-2024 10:44:01,2.241s,PASSED
delay(3),Chrome 121.0.0.0,,,06-02-2024 10:44:01,06-02-2024 10:44:04,3.010s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_20""))",Chrome 121.0.0.0,,,06-02-2024 10:44:04,06-02-2024 10:44:04,0.167s,PASSED
delay(3),Chrome 121.0.0.0,,,06-02-2024 10:44:04,06-02-2024 10:44:07,3.010s,PASSED
"click(findTestObject(""Calendar_page/Input_Busy_Days""))",Chrome 121.0.0.0,,,06-02-2024 10:44:07,06-02-2024 10:44:07,0.167s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_23""))",Chrome 121.0.0.0,,,06-02-2024 10:44:07,06-02-2024 10:44:08,0.120s,PASSED
delay(2),Chrome 121.0.0.0,,,06-02-2024 10:44:08,06-02-2024 10:44:10,2.010s,PASSED
"click(findTestObject(""Calendar_page/startDate/JanuaryStartDates/div_24""))",Chrome 121.0.0.0,,,06-02-2024 10:44:10,06-02-2024 10:44:10,0.133s,PASSED
delay(2),Chrome 121.0.0.0,,,06-02-2024 10:44:10,06-02-2024 10:44:12,2.007s,PASSED
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 121.0.0.0,,,06-02-2024 10:44:12,06-02-2024 10:44:12,0.132s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""01:30 PM"", false)",Chrome 121.0.0.0,,,06-02-2024 10:44:12,06-02-2024 10:44:12,0.300s,PASSED
delay(2),Chrome 121.0.0.0,,,06-02-2024 10:44:12,06-02-2024 10:44:14,2.004s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""04:30 PM"", false)",Chrome 121.0.0.0,,,06-02-2024 10:44:14,06-02-2024 10:44:14,0.118s,PASSED
delay(2),Chrome 121.0.0.0,,,06-02-2024 10:44:14,06-02-2024 10:44:16,2.015s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 121.0.0.0,,,06-02-2024 10:44:16,06-02-2024 10:44:16,0.128s,PASSED
