Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Calendar_page/div_day_Column""))",Chrome 120.0.0.0,,,2024-01-12 14:15:59,2024-01-12 14:16:00,0.104s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_From""), ""05:30 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 14:16:00,2024-01-12 14:16:00,0.175s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:16:00,2024-01-12 14:16:02,2.010s,PASSED
"selectOptionByLabel(findTestObject(""Calendar_page/Select_Available_To""), ""06:00 PM"", false)",Chrome 120.0.0.0,,,2024-01-12 14:16:02,2024-01-12 14:16:02,0.096s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:16:02,2024-01-12 14:16:04,2.014s,PASSED
"click(findTestObject(""Calendar_page/button_Save""))",Chrome 120.0.0.0,,,2024-01-12 14:16:04,2024-01-12 14:16:04,0.104s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:16:04,2024-01-12 14:16:06,2.023s,PASSED
"click(findTestObject(""Calendar_page/Button_Next (1)""))",Chrome 120.0.0.0,,,2024-01-12 14:16:06,2024-01-12 14:16:06,0.092s,PASSED
delay(3),Chrome 120.0.0.0,,,2024-01-12 14:16:06,2024-01-12 14:16:09,3.018s,PASSED
"click(findTestObject(""Calendar_page/button_Ok""))",Chrome 120.0.0.0,,,2024-01-12 14:16:09,2024-01-12 14:16:09,0.132s,PASSED
delay(2),Chrome 120.0.0.0,,,2024-01-12 14:16:09,2024-01-12 14:16:11,2.016s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,2024-01-12 14:16:11,2024-01-12 14:16:12,0.480s,PASSED
,,,,,,,
Test Cases/Companion_TestCases/TC07_ReRecord_Type,Chrome 120.0.0.0,,,2024-01-12 14:16:12,2024-01-12 14:18:16,2m - 3.725s,PASSED
"callTestCase(findTestCase(""Common_TestCases/Sign_In""), [""email"":Email, ""password"":Password], STOP_ON_FAILURE)",Chrome 120.0.0.0,,,2024-01-12 14:16:12,2024-01-12 14:16:18,5.657s,PASSED
delay(5),Chrome 120.0.0.0,,,2024-01-12 14:16:18,2024-01-12 14:16:23,5.010s,PASSED
"scrollToElement(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Re-record""), 0)",Chrome 120.0.0.0,,,2024-01-12 14:16:23,2024-01-12 14:16:23,0.049s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/button_Re-record""))",Chrome 120.0.0.0,,,2024-01-12 14:16:23,2024-01-12 14:16:25,2.086s,PASSED
"click(findTestObject(""Object Repository/Category_View_Page/Category_View_Page_Objects/btn_Proceed_ReRecord""))",Chrome 120.0.0.0,,,2024-01-12 14:16:25,2024-01-12 14:16:27,2.164s,PASSED
"waitForElementClickable(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""), 65)",Chrome 120.0.0.0,,,2024-01-12 14:16:27,2024-01-12 14:17:10,42.672s,PASSED
"click(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/btn_I_Want_To_Type""))",Chrome 120.0.0.0,,,2024-01-12 14:17:10,2024-01-12 14:17:10,0.063s,PASSED
"setText(findTestObject(""Profile_Creation_Page/Profile_Creation_Page_Objects/Input_I_Want_To_Type""), Profile)",Chrome 120.0.0.0,,,2024-01-12 14:17:10,2024-01-12 14:17:10,0.398s,PASSED
"scrollToElement(findTestObject(""Object Repository/Profile_Creation_Page/Profile_Creation_Page_Objects/button_Next""), 0)",Chrome 120.0.0.0,,,2024-01-12 14:17:10,2024-01-12 14:17:10,0.032s,PASSED
